rms_mean,rms_std,rms_median,centroid_mean,centroid_std,centroid_median,bandwidth_mean,bandwidth_std,bandwidth_median,rolloff_mean,rolloff_std,rolloff_median,zcr_mean,zcr_std,zcr_median,mfcc_1_mean,mfcc_1_std,mfcc_1_median,mfcc_2_mean,mfcc_2_std,mfcc_2_median,mfcc_3_mean,mfcc_3_std,mfcc_3_median,mfcc_4_mean,mfcc_4_std,mfcc_4_median,mfcc_5_mean,mfcc_5_std,mfcc_5_median,mfcc_6_mean,mfcc_6_std,mfcc_6_median,mfcc_7_mean,mfcc_7_std,mfcc_7_median,mfcc_8_mean,mfcc_8_std,mfcc_8_median,mfcc_9_mean,mfcc_9_std,mfcc_9_median,mfcc_10_mean,mfcc_10_std,mfcc_10_median,mfcc_11_mean,mfcc_11_std,mfcc_11_median,mfcc_12_mean,mfcc_12_std,mfcc_12_median,mfcc_13_mean,mfcc_13_std,mfcc_13_median,source_id,wet_path,room_size_norm,wet_level_norm,rate_hz_norm,depth_norm
0.03765905,0.04549444,0.018863294,1003.6325015284233,946.3443400977362,646.6667846258376,2147.057881423915,1399.7210334637186,1767.8865159699653,1507.89578891258,2386.9242970046457,492.1875,0.011080548707356077,0.0035523654907918733,0.009765625,-527.12634,58.477486,-539.2965,75.01695,51.449135,66.33424,33.55897,17.648788,31.849361,16.677652,14.975726,19.859886,18.474281,8.881449,19.863087,14.244822,9.530811,15.124955,2.234536,8.680552,5.337454,-5.3246937,6.8709884,-5.0779233,-4.3319426,5.6640472,-4.2638865,-1.5906894,4.3718586,-0.8029951,-4.6410146,4.9271655,-3.362157,-11.336925,6.25808,-11.401539,-13.257475,4.9318542,-13.687084,Bridge_5-13,..\data\processed\wet\Bridge_5-13_v2.wav,0.3281927536093115,0.4340193661738752,0.0886004296796172,0.2206119527112112
0.038797893,0.044361062,0.020636462,835.9992520386236,679.3441290956683,607.1653718014475,1924.8499037109998,1234.453460584096,1570.1176631961143,1160.5810234541577,1746.4008900197418,492.1875,0.011528226612473347,0.0027242943443439045,0.0107421875,-510.58542,79.74453,-526.6352,111.65576,67.80022,102.18473,45.356937,24.395546,44.39369,21.42935,17.336205,25.037968,24.431164,9.817838,25.286697,17.115322,13.806793,19.058846,2.729498,14.88032,6.4472103,-3.3858945,11.0242,-1.2337788,-1.4746474,9.317413,-1.7097809,0.14093043,9.42938,-0.71953446,-3.711911,8.92491,-4.0427856,-10.0782175,7.2863836,-10.715604,-12.989318,5.982753,-13.407124,Bridge_5-13,..\data\processed\wet\Bridge_5-13_v3.wav,0.5982252940637388,0.7356631142391898,0.9983475113929496,0.9331133313435576
0.034699872,0.04103968,0.018208561,941.2267615568372,818.4022231886737,630.7050854006984,2075.1466570652547,1343.0214720213899,1721.5125558261523,1412.5966151385928,2132.700910936318,539.0625,0.01171770888859275,0.0028257271130953956,0.0107421875,-516.2688,73.44326,-532.2416,98.78295,64.828224,87.88948,42.016006,22.162237,41.151337,18.762558,17.722916,23.000004,20.198614,10.326107,22.409376,14.204543,12.932614,16.402536,0.5034502,13.761241,5.114999,-5.9193254,10.417903,-4.810799,-2.9995015,8.914147,-3.225403,0.24450956,8.267934,-0.41908604,-3.2161078,8.154236,-3.0474215,-10.344918,7.1911006,-10.635023,-12.991983,5.5216317,-13.810111,Bridge_5-13,..\data\processed\wet\Bridge_5-13_v4.wav,0.6425651995351915,0.421248053294072,0.6361773647082327,0.785651618080232
0.033207905,0.040529333,0.018372467,915.7965239416761,806.1779562889931,640.3160555269367,1983.0875646518796,1309.3679820564596,1593.6975959909353,1322.8944562899787,2132.612254717783,539.0625,0.01244232242803838,0.002397503032045252,0.01220703125,-520.2506,65.591286,-530.76605,97.48353,57.103413,90.78182,45.736206,21.466877,47.452034,20.003016,19.380335,26.148647,16.042006,14.944898,21.029247,8.629539,12.679818,11.764769,-4.974715,9.668594,-3.2638607,-12.468808,8.026822,-13.396994,-9.660382,6.4886084,-10.041037,-4.738505,4.6893063,-4.8874598,-6.623077,4.791652,-6.678903,-13.079544,7.1335883,-11.1528,-14.58517,6.4430757,-13.8534775,Bridge_5-14,..\data\processed\wet\Bridge_5-14_v0.wav,0.1183361909233873,0.4099048896962882,0.8398022856356171,0.383832951933044
0.031726103,0.044803873,0.014085824,1059.8269085874979,901.0274004298477,712.7312973377183,2167.7224858110117,1375.6856480192437,1787.9231040929053,1605.8435501066099,2392.719320576892,750.0,0.013424090485074628,0.004289051490125889,0.0107421875,-520.5508,66.45994,-535.1976,88.98927,55.38346,79.76387,39.362823,20.145405,41.269875,18.27005,18.277079,24.194065,17.168911,10.549063,18.977541,9.402605,9.500725,11.158508,-4.3124084,9.692861,-1.0229057,-10.659111,6.7600865,-11.496039,-7.8373876,4.260746,-8.1262045,-4.51051,4.1715245,-5.2617607,-7.5038586,3.7527728,-7.2525306,-13.290833,7.24434,-11.821547,-13.011923,6.3188505,-12.77293,Bridge_5-14,..\data\processed\wet\Bridge_5-14_v1.wav,0.5718722712271865,0.5877693608621982,0.1844762531336393,0.3622354416522884
0.029498734,0.036992885,0.015441682,995.2366274575447,873.948385300206,671.6697622176038,2153.2660983500937,1364.5861724416734,1722.280572359941,1477.6119402985075,2312.03067949349,726.5625,0.01207168676705757,0.003060378813350275,0.01025390625,-535.04425,53.955433,-542.9271,81.477104,47.872654,75.38475,40.080723,19.44193,40.890434,20.579008,15.209886,24.156883,19.268148,13.489691,23.817287,13.543798,11.36418,15.812052,0.42272455,9.0885,1.1419654,-6.643656,9.67841,-6.348215,-2.100743,9.98712,-3.4948213,3.7338347,10.355808,-0.12904705,-0.006452288,8.347443,-2.9312022,-9.991257,7.5730987,-10.134087,-14.872641,8.483175,-13.866724,Bridge_5-14,..\data\processed\wet\Bridge_5-14_v2.wav,0.3345112887419321,0.0261967085320647,0.0241917638913552,0.8316970436757735
0.034056835,0.03987016,0.019623315,899.9914162494448,807.559166309117,625.2015640529722,1986.716843704694,1298.8959204085083,1606.1226950911237,1264.8254264392324,2101.211173711407,539.0625,0.012138317897121536,0.0026209267845392304,0.01171875,-531.00867,66.85946,-539.2329,101.21933,57.27592,98.68645,45.649654,21.899067,48.4815,20.812485,18.053295,26.450352,18.991278,13.358576,23.482735,11.585629,12.55317,14.33208,-2.4935997,11.446291,-0.22972882,-8.719079,10.921764,-10.481541,-3.9374151,11.383069,-5.729615,1.4359287,11.268693,-2.9718146,-1.6377354,8.882251,-4.364744,-10.206446,7.697243,-9.183895,-14.37239,6.883253,-13.358713,Bridge_5-14,..\data\processed\wet\Bridge_5-14_v3.wav,0.2730708099728124,0.5180787662388154,0.298725573588773,0.9406792451153404
0.032138083,0.03812539,0.01797383,863.6546705306904,772.3955966151199,602.5337364078974,1921.7350622226136,1289.8723908338943,1531.6652682688955,1227.5952825159916,2034.9188884582138,585.9375,0.012257004597547975,0.0024104015816646595,0.01171875,-528.1931,72.473495,-536.02045,116.941154,62.38049,113.8358,53.02956,24.392578,54.936546,24.27574,18.597586,29.686604,20.993029,14.548733,25.832708,11.012132,15.299012,13.897167,-5.4680667,13.806174,-2.468391,-12.768142,11.281216,-14.012611,-9.044169,11.222124,-11.290615,-4.527739,11.157968,-6.9786463,-6.636528,9.526841,-8.840651,-12.489766,7.1208076,-12.327019,-14.51114,5.93163,-14.094116,Bridge_5-14,..\data\processed\wet\Bridge_5-14_v4.wav,0.2592967588657737,0.4296568127389351,0.8727302504846018,0.8419335667918086
0.030414604,0.03979853,0.014395078,1052.5220335510223,876.0430331511094,718.3864791947028,2210.086135643949,1413.8204291928048,1795.858257497295,1661.0141257995735,2377.300114882645,585.9375,0.012902493670042644,0.002965436569026086,0.01220703125,-528.27997,67.61675,-541.55444,83.90468,56.15523,75.47189,39.243614,23.047598,41.385284,19.90591,18.487823,26.247576,18.6654,11.498315,20.946587,11.591424,10.706855,14.209669,-3.0683596,11.956048,0.9187912,-11.460881,10.396769,-13.589691,-8.210595,7.420389,-7.7448044,-3.0970287,6.014364,-2.26455,-4.7968497,4.58022,-3.8845859,-10.684337,6.237656,-10.253238,-13.30503,5.40071,-13.656284,Bridge_5-15,..\data\processed\wet\Bridge_5-15_v0.wav,0.1861014178462773,0.8026433097957104,0.4581868867378926,0.4829688720853552
0.024314016,0.03248462,0.0118825305,1142.8019565432894,1013.709625995835,731.1090059082892,2316.385906419718,1491.5063134760062,1898.1980085272041,1842.6672441364606,2637.067250755558,656.25,0.013579216084754797,0.0030996724427980265,0.0126953125,-548.0466,61.660355,-556.8269,87.86092,56.566925,81.23694,41.3173,22.352888,42.245346,19.338903,17.624903,24.771143,18.4285,18.036283,25.002459,11.783613,15.29629,16.10886,-5.0695934,12.3167095,-1.8485203,-14.46943,10.996934,-17.475325,-9.526377,7.4997535,-9.194027,-3.345649,4.58739,-2.3609605,-6.028337,5.370948,-4.9507313,-12.363215,6.500833,-12.538689,-13.496789,5.197335,-14.20903,Bridge_5-15,..\data\processed\wet\Bridge_5-15_v1.wav,0.1334799724159437,0.0806015137571246,0.7279393069737652,0.4964611523552997
0.028252617,0.03808723,0.013064868,1154.2525377196146,965.3152516160491,787.0450706651066,2330.0662083790344,1444.4693317525364,1918.0534774572177,1822.278118336887,2507.4385622797117,773.4375,0.014107059568230277,0.004467636990528944,0.01123046875,-534.3222,69.47201,-550.08435,80.23256,56.303905,70.92197,33.6991,21.02634,36.679268,16.469328,17.837067,22.462786,18.289692,9.240652,20.56735,11.69001,8.673146,13.6613,-3.3625243,11.684678,0.5839012,-10.92717,10.204998,-11.915482,-6.6689496,6.9445157,-5.9805784,-1.9634017,6.704847,-1.4319034,-5.198926,4.9918857,-4.1197495,-12.017797,6.5800996,-11.363099,-14.289439,5.842432,-14.92975,Bridge_5-15,..\data\processed\wet\Bridge_5-15_v2.wav,0.4368507026151795,0.7295082286523967,0.7655128989911097,0.1589081676693535
0.022723582,0.030553665,0.01098923,1133.6158498012903,981.0907259033762,744.0147689081344,2322.987360611162,1475.5511035191591,1927.154152370119,1809.3350213219617,2571.735612979533,679.6875,0.01453079191098081,0.0036909060135244466,0.013671875,-547.9953,68.356834,-559.4787,96.00493,60.84132,87.65078,42.890232,21.971405,44.034172,20.053312,18.967453,26.53299,20.693897,15.8601055,26.034582,12.981098,14.871389,17.493233,-5.738362,14.925276,-0.94767517,-14.720116,12.489387,-17.089676,-8.422688,9.250465,-7.5092373,-2.0707982,7.5392127,-1.9492369,-5.371079,7.220403,-4.207369,-12.2132,7.0810046,-11.746749,-13.766795,5.541504,-13.99696,Bridge_5-15,..\data\processed\wet\Bridge_5-15_v3.wav,0.6102251494776413,0.1353540822776855,0.7513750860290457,0.6569551562671395
0.021995004,0.031791385,0.009572835,1292.2012780301511,1042.9435585574763,860.353165479121,2502.7546614555886,1498.9640037034803,2082.107260078633,2104.1777718550106,2688.2099549434975,1054.6875,0.014809809768123667,0.00609728760018186,0.01123046875,-555.84735,61.652386,-565.2303,90.820045,53.596493,84.64508,30.907969,15.437491,34.2363,7.4880753,12.103142,10.992145,13.391539,8.115885,13.679197,9.998871,7.876255,10.273458,-6.9247003,11.119229,-4.521171,-13.36543,11.139121,-12.597433,-3.7196767,5.4926586,-3.5044837,2.8259208,4.2447433,2.7890785,-4.455835,5.142814,-4.010414,-14.594876,8.184935,-15.442147,-14.515696,6.2351356,-15.290676,Bridge_5-15,..\data\processed\wet\Bridge_5-15_v4.wav,0.956614621083458,0.0689580163564211,0.0570547211512543,0.2821870746932001
0.023407739,0.03520204,0.008399775,1422.1373127891895,1227.543503744109,887.9781923760688,2662.164647225782,1658.46201089537,2253.8627098511492,2472.2814498933903,3206.188732759765,890.625,0.01552505330490405,0.004053420426921129,0.01416015625,-543.2919,63.214558,-556.79333,69.01799,54.987705,58.351166,31.401798,21.741484,31.506504,14.807101,17.839558,19.39648,14.552928,11.701922,18.01674,8.979199,10.305849,11.581512,-4.2471504,10.976489,-1.177033,-11.837154,10.363163,-14.205013,-8.754939,7.8901286,-8.608152,-4.0891337,4.7624826,-3.0662673,-6.3289204,4.6814585,-5.6554046,-12.537457,6.760779,-12.232693,-14.242398,5.9001174,-15.136524,Bridge_5-16,..\data\processed\wet\Bridge_5-16_v0.wav,0.2617056837359059,0.2469787990719998,0.9062545805210368,0.2495461998495061
0.039993513,0.054290846,0.01702796,1058.7040738454289,964.2943552016055,659.2452782301326,2224.3484026773417,1514.5792729432433,1713.324466202858,1642.623933901919,2596.64596684859,562.5,0.013252307102878464,0.002853093962388502,0.0126953125,-506.8703,65.97244,-524.1384,70.26703,56.3478,57.291504,35.83417,23.793108,35.53768,20.011198,19.816912,24.629875,17.437847,9.858387,19.518917,10.827689,9.617781,12.85681,-0.034710914,11.428025,3.6180677,-6.422355,9.926858,-5.311466,-5.8922186,8.228444,-4.27744,-3.8060217,7.0428777,-2.7965086,-5.8022313,6.464517,-4.842867,-11.362454,6.5754867,-10.759523,-14.846739,6.2358403,-15.589434,Bridge_5-16,..\data\processed\wet\Bridge_5-16_v1.wav,0.271949726128631,0.7593982624179637,0.4497398424505399,0.7767105569551812
0.038901173,0.05093372,0.018281385,1086.8984506931267,1068.0977947085707,640.2348069961068,2264.0970762853317,1576.5041586435896,1703.3560822190602,1742.6206023454158,2888.0415416508395,539.0625,0.011693763326226013,0.000924353329496726,0.01171875,-529.6347,55.05606,-541.4639,59.36248,47.081192,50.198284,30.874224,20.474876,30.911327,18.055986,14.806125,21.28899,16.247845,8.13357,18.110603,10.02936,7.3110824,11.253101,-1.3234676,9.278962,1.8102518,-8.858771,9.0238495,-9.204861,-8.742067,7.6969585,-8.404388,-6.2394276,5.5234947,-5.1297636,-7.816656,4.912791,-6.736598,-13.019688,6.1963067,-13.013089,-15.900982,5.5933943,-17.464361,Bridge_5-16,..\data\processed\wet\Bridge_5-16_v2.wav,0.0653661575643852,0.4875711936733842,0.0336136001832826,0.0626532034553545
0.029506696,0.043655407,0.011064314,1324.8876195334503,1147.31793643829,800.6921779123761,2483.831598113682,1626.9679747077037,2019.1532652022336,2287.280117270789,2978.979991960861,914.0625,0.014515175239872068,0.004548244816785092,0.01318359375,-523.9742,70.800224,-543.62396,83.28551,61.097286,70.43842,27.107573,16.819445,30.48563,3.5461974,16.933998,9.675825,7.39498,8.194038,7.9462156,5.4224277,6.3633823,5.819429,-6.4413543,12.27006,-2.8022861,-10.1213875,11.332307,-8.07349,-2.567752,4.2234817,-1.6453857,1.2465773,4.1618686,0.6414634,-6.3907537,5.9659853,-4.5473175,-15.873327,8.875435,-16.518543,-15.55505,6.9736156,-16.420654,Bridge_5-16,..\data\processed\wet\Bridge_5-16_v3.wav,0.906437453344411,0.1392453711175951,0.5324206822752171,0.4110956026007065
0.038708366,0.055147026,0.01422609,1185.8422937222215,1046.7410776975162,777.0614608317837,2388.331441976249,1546.759640520013,1926.5774785109031,1918.8765991471216,2766.713680421788,585.9375,0.013294992670575692,0.003911230396704596,0.01171875,-498.37488,61.269234,-514.65564,57.832928,50.347534,46.69895,28.49913,20.782824,29.901466,16.786177,17.254503,20.85663,16.014128,7.109147,17.036346,10.366072,7.1275344,11.433029,1.2759047,10.332372,4.566222,-3.5161626,7.68782,-1.390012,-2.8758152,6.140664,-0.93993074,-1.5180084,6.054902,-1.0924549,-4.1439037,4.8400283,-2.9989667,-9.89222,6.8839655,-7.9727864,-13.164721,6.3946676,-13.224426,Bridge_5-16,..\data\processed\wet\Bridge_5-16_v4.wav,0.3473433262588427,0.8998333456872725,0.0218233967754895,0.6637896861755891
0.059262343,0.081315815,0.020035334,1094.938814731555,820.0412546341123,781.4493572679133,2152.489309585873,1361.831652349823,1787.8852803372185,1546.3252931769723,1727.5899145966243,914.0625,0.01583842783848614,0.006123395315953217,0.01318359375,-477.4499,60.843254,-499.1457,72.85557,57.739967,55.22673,32.44842,16.574831,33.304897,10.830068,13.3976345,12.890001,8.834639,6.6194296,8.621851,5.4302654,4.7824044,5.4483395,-4.6731386,7.6884856,-3.2364328,-10.466105,8.236104,-10.34497,-7.5459557,4.940046,-7.61314,-4.8343,6.2917004,-5.7289305,-9.969754,5.1778073,-9.706501,-18.103508,9.498879,-17.03313,-20.289503,9.444906,-20.478403,Bridge_5-18,..\data\processed\wet\Bridge_5-18_v0.wav,0.8506160578411378,0.5612227882825249,0.5233909113743664,0.1147688718692174
0.07049178,0.08123182,0.03236797,863.7324266365425,501.4537256806924,662.3947013275435,1840.6197705965437,1109.5685199852985,1492.006861824363,1089.5189232409382,945.4316740506567,632.8125,0.013967550639658849,0.0020553453595717913,0.01318359375,-465.8946,64.05914,-486.35394,83.54711,59.50224,68.92288,36.70314,15.989974,38.041786,11.892582,15.563309,16.903255,9.911302,7.352067,10.47818,6.9347773,5.295076,7.0955024,-2.9190993,8.575782,-1.3461287,-7.951474,8.792946,-6.572556,-3.9548016,6.227755,-3.9309287,-1.0347799,8.179202,-3.0955806,-7.569653,5.435258,-7.224079,-17.954403,8.923333,-16.041384,-21.8201,9.4294615,-20.89613,Bridge_5-18,..\data\processed\wet\Bridge_5-18_v1.wav,0.860139693349435,0.7228143032084837,0.0676683619000015,0.7078350972297687
0.02953287,0.04839037,0.007981315,1616.518883197528,1322.6761974926794,1104.9828542497933,2828.6284154447053,1650.7678575440057,2628.3734752366095,2794.1098081023456,3279.9403029619134,1875.0,0.018605701958955223,0.007998781498444631,0.0146484375,-518.8608,50.24322,-531.2596,58.17028,48.779427,45.209976,29.011536,19.180248,25.609674,13.858599,13.107055,17.328365,12.64628,11.620311,16.389048,8.615571,10.944043,11.170532,-2.5591106,10.418995,1.2658305,-10.071433,10.060935,-8.0479145,-7.4012403,6.345907,-6.125312,-2.371928,4.3164325,-2.1213124,-4.7802,4.0892467,-4.572486,-12.357492,7.1438,-12.452448,-16.251701,8.317319,-17.722584,Bridge_5-18,..\data\processed\wet\Bridge_5-18_v2.wav,0.5435382173426461,0.0817253457467782,0.4583006415286564,0.484696287130047
0.05046112,0.07214918,0.0152633395,1204.625839948974,1030.409876046503,770.1273437975419,2322.2013556065276,1538.3267865215416,1971.6085982857305,1914.5788912579958,2571.9701477507524,656.25,0.01589673007729211,0.0039707705181636225,0.0146484375,-491.69098,62.387024,-509.35965,74.48707,59.629402,58.410645,38.70526,23.550087,34.453434,18.813911,17.685732,22.004902,14.921159,12.668403,18.211237,9.716547,12.547126,12.103758,-1.3049576,13.227171,2.5370722,-9.531251,11.744621,-6.202861,-9.395602,9.121363,-7.3672705,-6.0861793,7.0534096,-4.8950224,-7.6286483,6.207661,-7.1856995,-13.935911,7.681733,-13.7952385,-18.615568,7.806646,-20.03845,Bridge_5-18,..\data\processed\wet\Bridge_5-18_v3.wav,0.1657745401632757,0.9456981470002824,0.8499753714806619,0.6690223373291083
0.037552707,0.055599622,0.010698199,1410.0564229499387,1173.368739761532,942.0418977264725,2595.221063861145,1616.0732951061598,2292.398339218189,2355.493736673774,2961.223311013032,1031.25,0.018044542910447763,0.006671397380570105,0.015625,-516.9271,58.913906,-532.1381,68.80081,55.531277,54.690178,32.552372,19.46805,30.680592,14.818108,16.077497,18.767838,14.454081,11.528718,18.257614,10.336072,9.996419,12.116079,-2.324246,10.973758,1.0339973,-10.918439,10.94925,-9.603689,-8.413813,7.3558874,-7.378538,-3.2895732,5.4385405,-2.3645997,-5.62789,4.8183365,-5.1203117,-13.118407,7.7194753,-12.57866,-17.22897,8.241709,-18.070683,Bridge_5-18,..\data\processed\wet\Bridge_5-18_v4.wav,0.4622955610006072,0.4117655415845085,0.6509734671509542,0.5454318694069055
0.02583953,0.043706812,0.006780677,1584.2931862210776,1255.3569541852776,1045.4835870781344,2766.94594448827,1637.9927900987432,2455.1596781918306,2725.9461620469083,3145.3405450480172,1500.0,0.020542169176439234,0.009167144559669672,0.0166015625,-517.1182,59.406456,-527.46423,70.28462,53.332165,63.33374,33.133614,20.515097,35.7546,13.386273,19.62013,17.740944,10.319732,13.509161,12.910641,5.3899627,8.657164,6.039366,-5.7061386,7.246634,-3.363375,-13.098582,8.245046,-14.110842,-10.644576,7.0389833,-10.893454,-4.2669725,4.81622,-3.4560916,-2.7372165,6.685727,-0.53217864,-5.898059,8.998824,-2.9787326,-7.60667,7.358196,-6.447091,Bridge_5-19,..\data\processed\wet\Bridge_5-19_v0.wav,0.0622731058818856,0.5125026487703317,0.8064036172328394,0.459239877596958
0.02516984,0.044040512,0.005895407,1738.5839270785011,1302.440979764029,1215.5821468074396,2936.7859471053557,1636.3053618525978,2651.9920248117933,3009.494936034115,3286.372023338795,1875.0,0.021707172841151385,0.010191032482768267,0.01708984375,-524.0435,54.856144,-533.3275,61.33103,47.9464,55.02173,28.022572,17.13601,29.878399,12.382521,14.791211,15.94812,11.469445,9.425402,12.834236,6.9941473,6.98716,7.6323376,-3.8487005,6.342806,-1.5807384,-11.17901,6.8047066,-11.830372,-9.211941,5.719243,-10.066507,-3.2989833,4.452164,-3.1467223,-1.9954126,6.9045877,-0.5620948,-5.46724,9.512476,-3.214276,-7.47286,7.620992,-6.9395404,Bridge_5-19,..\data\processed\wet\Bridge_5-19_v1.wav,0.0519565775542684,0.7862781993840331,0.2013637821359744,0.2586208348880388
0.025094446,0.041836973,0.0066630086,1595.382380251243,1262.3137236242867,1052.3774382379027,2782.6911435369075,1642.3668574146882,2461.400081476576,2742.3374200426438,3155.7237274419676,1500.0,0.020657732542643924,0.00914835713125816,0.0166015625,-524.21,59.077454,-532.8218,73.35006,53.746353,67.5923,34.256657,20.608742,36.197525,13.613317,19.423979,17.90371,10.780384,14.473022,14.126383,5.682189,9.552762,7.048068,-6.346942,7.672412,-4.293708,-13.853309,8.648043,-14.8906355,-10.2971735,7.1180243,-10.230099,-3.3681834,4.64787,-2.4263976,-2.5195,6.751526,-0.6272576,-6.2331467,9.284223,-3.4216502,-7.584093,7.623155,-5.999566,Bridge_5-19,..\data\processed\wet\Bridge_5-19_v2.wav,0.1647063534322959,0.3302150648714975,0.756751505688635,0.5193858595039373
0.02561569,0.04285574,0.006917148,1508.4530414160984,1168.505657507024,996.3238154172665,2690.8457600215593,1594.6579895054342,2391.605121441524,2567.930437100213,2926.8420883407844,1359.375,0.020316248001066097,0.008278177106637141,0.0166015625,-521.68256,71.16688,-532.7407,92.78778,62.30377,86.930145,40.01764,24.368595,41.07718,15.06883,20.636255,20.138443,12.970037,12.784064,15.672737,6.7461877,10.843198,7.124133,-6.718316,10.610173,-4.140684,-14.171286,10.340192,-14.266521,-10.352845,9.172792,-10.549618,-3.30707,8.637253,-2.1738229,-1.7752624,8.966744,-0.25630254,-5.0947857,8.438609,-3.4962041,-7.9270096,7.1539464,-7.711487,Bridge_5-19,..\data\processed\wet\Bridge_5-19_v3.wav,0.2048812741507125,0.8778300781520408,0.8795818549515292,0.8705784250460069
0.022873336,0.038961112,0.0059466367,1565.619970777549,1231.068453915239,1030.8768661278,2765.5099169143014,1639.9052363237904,2411.925954580255,2694.6128731343283,3099.0614655696313,1406.25,0.020788912579957356,0.008661660362054041,0.01708984375,-533.84045,69.45022,-542.31805,93.457565,62.41469,88.59919,40.18056,23.352648,41.081154,14.965141,20.461508,18.705153,13.578914,15.179796,17.161861,7.3959126,12.077112,8.376404,-7.493654,10.773634,-5.8809185,-15.513274,10.499886,-15.897259,-10.76009,9.298858,-10.307032,-3.3972814,8.328679,-1.8347114,-2.6844568,8.953413,-1.2744145,-6.540528,8.779069,-4.9563284,-8.807829,7.78622,-8.602277,Bridge_5-19,..\data\processed\wet\Bridge_5-19_v4.wav,0.2387962113815392,0.4512393441809881,0.9849896561408752,0.7720124763099904
0.028007336,0.052928146,0.004761479,1642.313190976202,883.5180024813046,1377.8382347908737,2666.254991641845,1465.963113323361,2570.706289829384,2599.563566098081,1836.4766473045458,1968.75,0.027662330090618338,0.009103698295002594,0.0263671875,-468.15512,66.23789,-486.94693,81.03441,61.302837,67.232124,24.93772,13.093144,27.707329,-4.348604,14.610542,1.9802005,-2.667598,6.0478888,-1.8551781,1.1328015,4.787698,0.9482214,-3.7358742,7.3079643,-1.8581085,-5.7175393,10.249597,-2.5861301,-0.3733906,6.2546425,0.19989324,1.4380251,5.982581,0.8774077,-6.7400823,8.683623,-5.0882254,-15.655752,10.741916,-14.866755,-14.67528,7.694466,-15.812798,Bridge_5-20,..\data\processed\wet\Bridge_5-20_v0.wav,0.9150900684070432,0.53302886724614,0.157954822835348,0.6958991181688025
0.024240766,0.047116835,0.0040500136,1832.3475659970609,1338.6346321016533,1302.3709707715393,3001.144567482377,1707.223563480888,2945.8021746739714,3266.3079690831555,3298.9847991798943,2156.25,0.025736273987206824,0.012595231211835702,0.02001953125,-524.01953,74.51982,-547.5444,87.71457,69.60216,66.80255,30.534594,18.583593,29.40645,4.007113,18.792723,11.50898,7.228904,14.754354,10.928649,7.753906,12.203395,9.0204,-2.348721,12.725139,1.2216965,-7.9262347,10.663838,-5.424942,-3.6474628,7.457502,-3.258252,-0.45961785,7.274408,-0.441214,-5.265598,9.689274,-3.5973039,-12.102456,9.314052,-11.874765,-14.203398,8.709838,-15.836298,Bridge_5-20,..\data\processed\wet\Bridge_5-20_v1.wav,0.7932613504382544,0.3167616770675266,0.8571792569987531,0.9061432547657664
0.03521529,0.07290203,0.005711316,1829.7592213525395,1397.0220637088175,1365.420570455121,3005.536163254703,1668.6617225180548,2920.6473238202566,3199.3436833688697,3438.4930982201504,2156.25,0.022454690831556504,0.013352081820686274,0.0146484375,-468.39267,46.933422,-484.38815,39.886387,44.634033,24.710556,20.630934,14.305149,19.13755,9.483357,11.855268,11.384695,7.0251307,7.3472285,8.358058,4.0962844,6.6685524,5.4195824,-1.7344846,8.143458,0.68537724,-5.9902415,8.696101,-2.3916132,-6.2843046,5.9716315,-5.04869,-5.321061,4.1132646,-4.9784756,-6.464353,5.6472254,-5.4985185,-9.109736,7.638998,-8.189718,-10.219784,5.9152555,-11.02426,Bridge_5-20,..\data\processed\wet\Bridge_5-20_v2.wav,0.2769044873778089,0.983521472715222,0.1407115280487584,0.2020156684024899
0.035234205,0.07166849,0.005896554,1825.5874427405563,1397.4660226874203,1319.3055909243708,2981.5596051596876,1669.4315471823584,2926.4559969706925,3183.3022388059703,3401.7706309228774,2085.9375,0.022935684301705755,0.01362999237109256,0.0166015625,-473.38452,48.167473,-489.73557,42.95528,45.950024,27.529972,22.20722,15.538925,19.890987,9.906071,13.207431,12.299732,7.1001263,8.4118595,8.854596,4.1004567,7.02435,5.0939474,-2.182516,8.247843,1.0223811,-7.0969305,8.680922,-4.049273,-7.583889,6.136908,-7.6928787,-6.2161984,4.419668,-6.3806863,-6.87457,5.24848,-6.3238463,-9.454145,6.8400984,-8.887622,-10.891848,5.7687683,-11.984517,Bridge_5-20,..\data\processed\wet\Bridge_5-20_v3.wav,0.1842248392380261,0.8939897100078703,0.6542925523249619,0.1521042832222728
0.024391122,0.049935248,0.0034424027,1955.603675058861,1364.3311673562998,1634.2312647589738,3184.469294567948,1669.8762652169453,3329.2575617756656,3455.107276119403,3407.355362639496,2625.0,0.02535002165511727,0.012843363334047994,0.01953125,-497.96048,51.748608,-514.8771,49.811195,48.51148,34.3386,23.719868,15.842878,21.571875,9.8425255,14.036638,12.419838,8.792686,9.460897,11.085787,6.924333,7.5932794,8.772898,0.0660593,8.502037,2.577722,-5.066967,8.116183,-2.500258,-4.0508533,6.0767837,-2.1898446,-0.9107874,5.518236,-0.42202294,-1.8238763,6.4296775,-0.8136986,-6.555395,7.5630407,-4.5941806,-9.66603,6.7884445,-10.585817,Bridge_5-20,..\data\processed\wet\Bridge_5-20_v4.wav,0.440323418368349,0.615298025069802,0.0834640849893832,0.8824163684073387
